,UNIQUE_ID,Long,Lat,DATE,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,maxdewpti,maxhumidity,maxpressurei,maxtempi,maxwspdi,mindewpti,minhumidity,minpressurei,mintempi,precipi,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,G_ROCK_TYP,GN_LITH_TY,nlcd_2011_,nlcd_2001_,nlcd_2006_,Root_Moist,Precip_Mon,Soil_Moist,Soil_Moist_Depth,Soil_Temp,Vegetation
252,NLS_253,-122.1200693,45.29463099,6/10/09,,,,,,25.4186,,,,57,86,29.97,69,8,51,59,29.91,58,0.03,Ta2,Tertiary andesitic rocks,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,andesite,volcanic,42,42,42,512.18066,54.2016,24.9438,24.999998,286.69998,0.96400005
253,NLS_254,-122.1559484,45.28348036,5/21/09,,,,,,30.71657,,,,47,96,30.14,74,10,40,35,29.98,40,0,Ta2,Tertiary andesitic rocks,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,andesite,volcanic,42,52,52,573.0575,230.4896,26.7838,27.22,283.12997,0.85200006
254,NLS_255,-122.0557759,45.25931526,6/10/09,,,,,,23.35004,,,,57,86,29.97,69,8,51,59,29.91,58,0.03,Ta2a,Tertiary andesitic rocks,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,andesite,volcanic,42,42,42,516.3023,47.7696,24.630999,24.74,285.96,0.938
255,NLS_256,-121.9922544,45.21188985,6/10/09,,,,,,41.05967,,,,57,86,29.97,69,8,51,59,29.91,58,0.03,Qt,Talus,sediments,Quaternary,Quaternary surficial deposits,Colluvial deposits,mixed grained sediments,surficial sediments,42,42,42,516.3023,47.7696,24.630999,24.74,285.96,0.938
256,NLS_257,-121.9681297,45.21077794,6/10/09,,,,,,35.5437,,,,57,86,29.97,69,8,51,59,29.91,58,0.03,Tas,Andesite of Salmon Butte,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,andesite,volcanic,42,42,42,516.3023,47.7696,24.630999,24.74,285.96,0.938
257,NLS_258,-122.2392591,45.17864447,5/21/09,,,,,,23.48092,,,,47,83,30.15,76,12,40,31,30,44,0,Ts,Sardine Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Sardine Formation,andesite,volcanic,42,42,42,562.7919,170.32959,26.503,26.76,284.21997,0.84800005
258,NLS_259,-122.2505258,45.15292419,5/18/09,,,,,,36.00748,,,,55,96,29.99,79,16,43,38,29.81,51,0.21,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,andesite,volcanic,42,42,42,562.7919,170.32959,26.503,26.76,284.21997,0.84800005
259,NLS_260,-122.3246726,45.08648232,5/18/09,,,,,,20.83512,,,,55,96,29.99,79,16,43,38,29.81,51,0.21,Ta2,Tertiary andesitic rocks,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,andesite,volcanic,42,42,42,693.6847,130.25279,33.6174,33.86,284.36,0.84800005
260,NLS_261,-122.3600405,45.09585708,1/2/09,,,,,,23.9221,,,,39,100,30.15,43,18,31,62,29.37,32,0.85,Ta2,Tertiary andesitic rocks,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,andesite,volcanic,52,52,52,709.578,176.5376,31.4557,34.64,275.74,0.49500003
261,NLS_262,-122.4450795,45.09162183,1/2/09,,,,,,44.52317,,,,39,100,30.15,43,18,31,62,29.37,32,0.85,Tmo,Molalla Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Mollala Formation,mixed lithologies,volcanic,42,42,42,628.0932,152.704,28.1469,30.46,275.69,0.47400004
262,NLS_263,-122.1960192,45.27864465,5/21/09,,,,,,26.31763,,,,47,96,30.14,74,10,40,35,29.98,40,0,Tcl,"Columbia River Basalt group, lower part",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,42,42,42,566.06866,182.4512,26.7414,26.92,284.47998,0.86500007
263,NLS_264,-122.188094,45.42069452,8/13/08,,,,,,33.10223,,,,59,93,30.06,87,12,54,37,29.93,56,0,Tpv,"Quaternary volcanics, flows of basaltic andesite and basalt, pyroclastic tuff, and breccia",volcanic rocks,Miocene,Early High Cascade Volcanics,No data,basalt,volcanic,42,42,42,461.5381,74.9312,23.7302,23.73,288.31006,0.90800005
264,NLS_265,-122.179397,45.39882101,8/13/08,,,,,,17.14243,,,,59,93,30.06,87,12,54,37,29.93,56,0,Qs,"Quarternary sediment and sedimentary rocks, undivided",terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,mixed lithologies,sedimentary,52,52,52,449.50607,63.8976,23.097399,23.11,288.45004,0.92200005
265,NLS_266,-122.5231482,45.43452275,5/13/09,,,,,,14.00908,,,,51,93,30.27,55,17,37,59,29.83,38,0.53,QTvs,Basalt of Mount Scott,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,Portland Basin Volcanoes,basalt,volcanic,21,21,21,676.9679,126.528,32.490997,32.62,284.46,0.86
266,NLS_267,-122.6392231,45.24791132,5/13/09,,,,,,10.52066,,,,51,96,30.27,53,17,37,76,29.86,38,0.63,Qff2,Main body of fine-grained Missoula Flood deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,42,42,42,27.8543,88.524796,27.835,27.86,285.15997,0.81500006
267,NLS_268,-122.7809117,45.22250165,3/22/05,,,,,,0,,,,41,83,29.81,52,15,33,49,29.62,39,0.03,Qff2,Main body of fine-grained Missoula Flood deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,81,81,81,27.2535,108.8128,27.205698,27.26,281.76,0.48200002
268,NLS_269,-122.6708838,45.1273634,5/13/09,,,,,,1.30898,,,,51,96,30.27,53,17,37,76,29.86,38,0.63,QTt,Troutdale Formation,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,mixed grained sediments,sedimentary,82,82,82,28.1359,95.091194,28.086199,28.13,284.99,0.81700003
269,NLS_270,-122.6812532,45.21660794,5/13/09,,,,,,0,,,,51,96,30.27,53,17,37,76,29.86,38,0.63,Qff2,Main body of fine-grained Missoula Flood deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,82,82,82,27.8543,88.524796,27.835,27.86,285.15997,0.81500006
270,NLS_271,-122.3512817,45.16697505,1/2/09,,,,,,19.77448,,,,39,100,30.15,43,18,31,62,29.37,32,0.85,Ta2,Tertiary andesitic rocks,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,andesite,volcanic,42,42,42,709.578,176.5376,31.4557,34.64,275.74,0.49500003
271,NLS_272,-122.3633169,45.13555239,1/2/09,,,,,,11.58978,,,,39,100,30.15,43,18,31,62,29.37,32,0.85,Ta2,Tertiary andesitic rocks,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,andesite,volcanic,42,42,42,709.578,176.5376,31.4557,34.64,275.74,0.49500003
272,NLS_273,-122.4359856,45.1194564,1/2/09,,,,,,2.77507,,,,39,100,30.15,43,18,31,62,29.37,32,0.85,Tsau,"Sardine Formation, volcanic rocks, undivided",volcaniclastic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,mudflow breccia,volcanic,42,42,42,709.578,176.5376,31.4557,34.64,275.74,0.49500003
273,NLS_274,-122.496545,45.10210367,1/2/09,,,,,,7.83626,,,,39,100,30.15,43,18,31,62,29.37,32,0.85,Tsau,"Sardine Formation, volcanic rocks, undivided",volcaniclastic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,mudflow breccia,volcanic,42,42,42,628.0932,152.704,28.1469,30.46,275.69,0.47400004
274,NLS_275,-122.6639961,45.05011777,12/4/06,,,,,,4.61871,,,,37,89,30.43,44,5,28,73,30.35,30,0,Tsm,"Scotts Mills Formation, undifferentiated",marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Scotts Mills Formation,mixed lithologies,sedimentary,81,81,81,715.77264,194.86719,31.360199,35.66,275.79,0.448
275,NLS_276,-122.6324147,45.06277125,5/13/09,,,,,,8.75686,,,,51,96,30.27,53,17,37,76,29.86,38,0.63,Tlb,Little Butte Volcanics,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,mixed lithologies,volcanic,42,42,42,683.7519,104.063995,33.350998,33.5,284.75,0.83000004
276,NLS_277,-122.6083918,45.06321104,5/13/09,,,,,,12.24928,,,,51,96,30.27,53,17,37,76,29.86,38,0.63,Tom2,Tuffaceous arkose,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Scotts Mills Formation,fine grained sediments,sedimentary,42,42,42,28.1359,95.091194,28.086199,28.13,284.99,0.81700003
277,NLS_278,-122.5699256,45.05183748,12/1/05,,,,,,17.74416,,,,40,100,29.73,43,18,34,73,29.46,37,0.46,Tom1,Fossiliferous sandstones and tuffaceous claystones,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Scotts Mills Formation,fine grained sediments,sedimentary,42,42,42,695.80664,239.28319,30.686298,35.64,276,0.448
278,NLS_279,-121.9988062,45.38780084,8/12/08,,,,,,21.55779,,,,61,78,30.01,78,17,61,54,29.98,68,0,Tbbu,Basalt of Bull Run Watershed and other ridge capping basalt,volcanic rocks,Pliocene,Early High Cascade Volcanics,No data,basalt,volcanic,42,42,42,438.33167,71.808,22.9534,22.949999,290.74005,0.92
279,NLS_280,-122.0493708,45.39565498,8/13/08,,,,,,23.97367,,,,57,77,30.06,64,0,57,77,30.06,64,0,Tb1,Tertiary basaltic and basaltic andesitic rocks,volcanic rocks,Pliocene,Early High Cascade Volcanics,No data,basalt,volcanic,42,42,42,438.33167,71.808,22.9534,22.949999,290.74005,0.92
280,NLS_281,-122.1337157,45.45766042,8/13/08,,,,,,25.18731,,,,59,93,30.06,87,12,54,37,29.93,56,0,Tmpr,Rhododendron Formation,volcaniclastic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,mudflow breccia,volcanic,42,42,42,456.35406,60.902397,23.146198,23.19,287.26004,0.92
281,NLS_282,-122.1607461,45.45089205,8/13/08,,,,,,27.17872,,,,59,93,30.06,87,12,54,37,29.93,56,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,42,42,42,456.35406,60.902397,23.146198,23.19,287.26004,0.92
282,NLS_283,-122.0688798,45.44648701,8/13/08,,,,,,41.94912,,,,57,77,30.06,64,0,57,77,30.06,64,0,Tpv,"Quaternary volcanics, flows of basaltic andesite and basalt, pyroclastic tuff, and breccia",volcanic rocks,Miocene,Early High Cascade Volcanics,No data,basalt,volcanic,42,42,42,456.35406,60.902397,23.146198,23.19,287.26004,0.92
283,NLS_284,-122.1151564,45.4430168,8/13/08,,,,,,28.40731,,,,59,93,30.06,87,12,54,37,29.93,56,0,Tv,"Tertiary and Quaternary volcanic and sedimentary rocks and deposits, undivided",volcaniclastic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,mudflow breccia,volcanic,42,42,42,456.35406,60.902397,23.146198,23.19,287.26004,0.92
284,NLS_285,-122.8639172,45.4600512,3/22/05,,,,,,15.64549,,,,38,96,29.84,48,17,32,56,29.63,33,0,Tcr,Columbia River Basalt Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,23,23,23,280.15588,120.9216,27.854498,27.93,282.14,0.546
285,NLS_286,-118.9820137,45.89232506,10/17/07,,16.88127,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,42.610397,23.4368,9.596399,9.67,285.47998,0.179
286,NLS_287,-118.9801337,45.89127127,10/17/07,,20.66517,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,42.610397,23.4368,9.596399,9.67,285.47998,0.179
287,NLS_288,-118.9784094,45.89088561,10/17/07,,21.74569,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,42.610397,23.4368,9.596399,9.67,285.47998,0.179
288,NLS_289,-118.9752852,45.89096625,10/17/07,,22.39744,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,42.610397,23.4368,9.596399,9.67,285.47998,0.179
289,NLS_290,-118.9703437,45.89090206,10/17/07,,22.63542,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,42.610397,23.4368,9.596399,9.67,285.47998,0.179
290,NLS_291,-118.9684694,45.88639627,10/17/07,,20.16468,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,42.610397,23.4368,9.596399,9.67,285.47998,0.179
291,NLS_292,-118.9612109,45.87897376,10/17/07,,19.91311,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,82,82,82,42.610397,23.4368,9.596399,9.67,285.47998,0.179
292,NLS_293,-118.9888728,45.89532025,10/17/07,,25.65525,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,42.610397,23.4368,9.596399,9.67,285.47998,0.179
293,NLS_294,-118.994455,45.89412013,10/17/07,,19.04802,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,82,82,82,42.610397,23.4368,9.596399,9.67,285.47998,0.179
294,NLS_295,-119.0024111,45.89167828,10/17/07,,18.55547,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tu,Undivided Umatilla flows,volcanic rocks,Miocene,Columbia River Basalt Group,Saddle Mountain Basalt,basalt trachyandesite,volcanic,82,82,82,42.610397,23.4368,9.596399,9.67,285.47998,0.179
295,NLS_296,-118.952913,45.878017,10/17/07,,17.96211,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,42.610397,23.4368,9.596399,9.67,285.47998,0.179
296,NLS_297,-118.9304585,45.87221788,10/17/07,19.34958,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,82,82,82,65.228,26.8288,15.7668,15.849999,284.85,0.158
297,NLS_298,-118.9251451,45.86996661,10/17/07,19.43819,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsh,Basalt of Sand Hollow,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,65.228,26.8288,15.7668,15.849999,284.85,0.158
298,NLS_299,-118.9231136,45.86818311,10/17/07,21.83942,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsh,Basalt of Sand Hollow,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,65.228,26.8288,15.7668,15.849999,284.85,0.158
299,NLS_300,-118.919449,45.86589313,10/17/07,17.70405,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsh,Basalt of Sand Hollow,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,65.228,26.8288,15.7668,15.849999,284.85,0.158
300,NLS_301,-118.9102128,45.86134757,10/17/07,25.66104,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,65.228,26.8288,15.7668,15.849999,284.85,0.158
301,NLS_302,-118.9046287,45.85642697,10/17/07,17.55133,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsh,Basalt of Sand Hollow,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,65.228,26.8288,15.7668,15.849999,284.85,0.158
302,NLS_303,-118.8958843,45.84988836,10/17/07,22.44658,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,82,82,82,65.228,26.8288,15.7668,15.849999,284.85,0.158
303,NLS_304,-118.9247305,45.87559319,10/17/07,35.5616,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,65.228,26.8288,15.7668,15.849999,284.85,0.158
304,NLS_305,-118.91455,45.87690975,10/17/07,32.85575,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,65.228,26.8288,15.7668,15.849999,284.85,0.158
305,NLS_306,-118.9027921,45.87880961,10/17/07,15.8384,,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,65.228,26.8288,15.7668,15.849999,284.85,0.158
306,NLS_307,-118.9402319,45.87307472,10/17/07,13.88806,14.03704,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,82,82,82,42.610397,23.4368,9.596399,9.67,285.47998,0.179
307,NLS_308,-118.9443545,45.87131255,10/17/07,,27.11853,,,,,,,,40,100,29.99,56,24,34,47,29.63,36,T,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,basalt,volcanic,52,52,52,42.610397,23.4368,9.596399,9.67,285.47998,0.179
308,NLS_309,-123.6146503,45.52860779,8/9/06,,,,,,27.76373,,,,61,78,30.17,82,15,55,42,30.05,59,T,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,41,41,41,509.3152,8.806399,24.8606,24.869999,284.18,0.98700005
309,NLS_310,-123.6108223,45.51998259,8/9/06,,,,,,33.7408,,,,61,78,30.17,82,15,55,42,30.05,59,T,Thpb,Basalt of Hembre Ridge,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,pillow lavas,volcanic,43,43,43,509.3152,8.806399,24.8606,24.869999,284.18,0.98700005
310,NLS_311,-123.6081052,45.53835789,8/9/06,,,,,,34.14524,,,,61,78,30.17,82,15,55,42,30.05,59,T,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,43,43,43,509.3152,8.806399,24.8606,24.869999,284.18,0.98700005
311,NLS_312,-123.6125506,45.53763343,8/9/06,,,,,,40.99663,,,,61,78,30.17,82,15,55,42,30.05,59,T,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,43,43,43,509.3152,8.806399,24.8606,24.869999,284.18,0.98700005
312,NLS_313,-123.6135772,45.54227269,8/9/06,,,,,,32.61292,,,,61,78,30.17,82,15,55,42,30.05,59,T,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,41,41,41,509.3152,8.806399,24.8606,24.869999,284.18,0.98700005
313,NLS_314,-123.6000511,45.54414765,8/9/06,,,,,,25.05947,,,,61,78,30.17,82,15,55,42,30.05,59,T,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,43,43,43,509.3152,8.806399,24.8606,24.869999,284.18,0.98700005
314,NLS_315,-123.4443942,45.6068208,7/1/08,,,,,,49.54539,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,71,71,71,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
315,NLS_316,-123.4392487,45.60919239,7/1/08,,,,,,37.05106,,,,61,96,30.05,83,8,48,45,29.9,51,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,52,42,42,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
316,NLS_317,-123.4366959,45.61161987,7/1/08,,,,,,37.90018,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbs,Basaltic sandstone at Roy Creek,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,basaltic sandstone,sedimentary,42,42,42,533.9922,2.944,25.6009,25.61,286.25003,0.98600006
317,NLS_318,-123.43876,45.61653706,7/1/08,,,,,,47.91151,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbs,Basaltic sandstone at Roy Creek,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,basaltic sandstone,sedimentary,42,42,42,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
318,NLS_319,-123.4381045,45.62061359,7/1/08,,,,,,43.70284,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbs,Basaltic sandstone at Roy Creek,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,basaltic sandstone,sedimentary,42,42,42,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
319,NLS_320,-123.4698987,45.61587161,7/1/08,,,,,,41.03362,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
320,NLS_321,-123.467005,45.61333931,7/1/08,,,,,,37.19553,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,52,52,52,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
321,NLS_322,-123.4696221,45.6121821,7/1/08,,,,,,38.4777,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
322,NLS_323,-123.474475,45.61920945,7/1/08,,,,,,36.5497,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,43,43,43,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
323,NLS_324,-123.4712333,45.6216552,7/1/08,,,,,,36.35244,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,52,52,52,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
324,NLS_325,-123.4625376,45.61042263,7/1/08,,,,,,44.71432,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
325,NLS_326,-123.4674578,45.60369257,7/1/08,,,,,,38.3684,,,,61,96,30.05,83,8,48,45,29.9,51,0,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,52,52,52,541.35223,3.7631998,25.8849,25.92,285.87006,0.99000007
326,NLS_327,-123.3797235,45.61510131,7/7/08,,,,,,33.5365,,,,56,93,30.16,82,14,48,33,30.09,49,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,52,52,52,533.9922,2.944,25.6009,25.61,286.25003,0.98600006
327,NLS_328,-123.3769926,45.61401719,7/7/08,,,,,,46.18347,,,,56,93,30.16,82,14,48,33,30.09,49,0,Tiab,Porphrytic basalt,intrusive rocks,Eocene,Yachats-Tillamook Group,No data,basalt,plutonic,52,52,52,533.9922,2.944,25.6009,25.61,286.25003,0.98600006
328,NLS_329,-123.3835936,45.61306685,7/2/08,,,,,,24.9365,,,,65,87,29.94,86,8,52,37,29.82,55,T,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,42,42,42,533.9922,2.944,25.6009,25.61,286.25003,0.98600006
329,NLS_330,-123.3929083,45.61114007,7/2/08,,,,,,28.35016,,,,65,87,29.94,86,8,52,37,29.82,55,T,Tbru,"Tillamook Volcanics, upper submarine basaslt lapilli tuff and breccia",volcaniclastic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42,533.9922,2.944,25.6009,25.61,286.25003,0.98600006
330,NLS_331,-123.3960848,45.60906174,7/2/08,,,,,,33.73133,,,,65,87,29.94,86,8,52,37,29.82,55,T,Tbru,"Tillamook Volcanics, upper submarine basaslt lapilli tuff and breccia",volcaniclastic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42,533.9922,2.944,25.6009,25.61,286.25003,0.98600006
331,NLS_332,-123.3891001,45.60923452,7/2/08,,,,,,21.19886,,,,65,87,29.94,86,8,52,37,29.82,55,T,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,42,42,42,533.9922,2.944,25.6009,25.61,286.25003,0.98600006
332,NLS_333,-123.3934036,45.6072496,7/2/08,,,,,,17.75829,,,,65,87,29.94,86,8,52,37,29.82,55,T,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,43,43,43,533.9922,2.944,25.6009,25.61,286.25003,0.98600006
333,NLS_334,-123.3937033,45.62008875,7/2/08,,,,,,30.97402,,,,65,87,29.94,86,8,52,37,29.82,55,T,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42,533.9922,2.944,25.6009,25.61,286.25003,0.98600006
