,coolingdegreedays,coolingdegreedaysnormal,date.hour,date.mday,date.min,date.mon,date.pretty,date.tzname,date.year,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,maxdewpti,maxdewptm,maxhumidity,maxpressurei,maxpressurem,maxtempi,maxtempm,maxvisi,maxvism,maxwspdi,maxwspdm,meandewpti,meandewptm,meanpressurei,meanpressurem,meantempi,meantempm,meanvisi,meanvism,meanwdird,meanwdire,meanwindspdi,meanwindspdm,mindewpti,mindewptm,minhumidity,minpressurei,minpressurem,mintempi,mintempm,minvisi,minvism,minwspdi,minwspdm,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodatesnowfalli,monthtodatesnowfallm,precipi,precipm,precipsource,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfalli,since1julsnowfallm,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepthi,snowdepthm,snowfalli,snowfallm,thunder,tornado
212,11,4,12,15,00,07,"12:00 PM PDT on July 15, 2008",America/Los_Angeles,2008,0,26,0,0,1,,53,12,67,30.01,1016,92,33,10,16,17,27,48,9,29.95,1014,76,24,10,16,330,,6,9,43,6,21,29.92,1013,59,15,10,16,0,0,61,53,9,25,0.00,0.00,0.00,0.00,,0,124,96,9,25,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
213,11,4,12,15,00,07,"12:00 PM PDT on July 15, 2008",America/Los_Angeles,2008,0,26,0,0,1,,53,12,67,30.01,1016,92,33,10,16,17,27,48,9,29.95,1014,76,24,10,16,330,,6,9,43,6,21,29.92,1013,59,15,10,16,0,0,61,53,9,25,0.00,0.00,0.00,0.00,,0,124,96,9,25,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
214,11,4,12,15,00,07,"12:00 PM PDT on July 15, 2008",America/Los_Angeles,2008,0,26,0,0,1,,53,12,67,30.01,1016,92,33,10,16,17,27,48,9,29.95,1014,76,24,10,16,330,,6,9,43,6,21,29.92,1013,59,15,10,16,0,0,61,53,9,25,0.00,0.00,0.00,0.00,,0,124,96,9,25,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
215,11,4,12,15,00,07,"12:00 PM PDT on July 15, 2008",America/Los_Angeles,2008,0,26,0,0,1,,53,12,67,30.01,1016,92,33,10,16,17,27,48,9,29.95,1014,76,24,10,16,330,,6,9,43,6,21,29.92,1013,59,15,10,16,0,0,61,53,9,25,0.00,0.00,0.00,0.00,,0,124,96,9,25,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
216,11,4,12,15,00,07,"12:00 PM PDT on July 15, 2008",America/Los_Angeles,2008,0,26,0,0,1,,53,12,67,30.01,1016,92,33,10,16,17,27,48,9,29.95,1014,76,24,10,16,330,,6,9,43,6,21,29.92,1013,59,15,10,16,0,0,61,53,9,25,0.00,0.00,0.00,0.00,,0,124,96,9,25,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
217,0,4,12,17,00,07,"12:00 PM PDT on July 17, 2008",America/Los_Angeles,2008,0,12,0,2,1,,54,12,100,30.18,1022,81,27,10,16,17,27,47,8,30.11,1020,63,17,10,16,306,,5,8,37,3,21,30.04,1017,45,7,9,14,0,0,61,61,11,27,0.00,0.00,0.00,0.00,,0,124,104,11,27,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
218,0,4,12,17,00,07,"12:00 PM PDT on July 17, 2008",America/Los_Angeles,2008,0,12,0,2,1,,54,12,100,30.18,1022,81,27,10,16,17,27,47,8,30.11,1020,63,17,10,16,306,,5,8,37,3,21,30.04,1017,45,7,9,14,0,0,61,61,11,27,0.00,0.00,0.00,0.00,,0,124,104,11,27,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
219,0,4,12,17,00,07,"12:00 PM PDT on July 17, 2008",America/Los_Angeles,2008,0,12,0,2,1,,54,12,100,30.18,1022,81,27,10,16,17,27,47,8,30.11,1020,63,17,10,16,306,,5,8,37,3,21,30.04,1017,45,7,9,14,0,0,61,61,11,27,0.00,0.00,0.00,0.00,,0,124,104,11,27,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
220,0,4,12,17,00,07,"12:00 PM PDT on July 17, 2008",America/Los_Angeles,2008,0,12,0,2,1,,54,12,100,30.18,1022,81,27,10,16,17,27,47,8,30.11,1020,63,17,10,16,306,,5,8,37,3,21,30.04,1017,45,7,9,14,0,0,61,61,11,27,0.00,0.00,0.00,0.00,,0,124,104,11,27,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
221,0,4,12,17,00,07,"12:00 PM PDT on July 17, 2008",America/Los_Angeles,2008,0,12,0,2,1,,54,12,100,30.18,1022,81,27,10,16,17,27,47,8,30.11,1020,63,17,10,16,306,,5,8,37,3,21,30.04,1017,45,7,9,14,0,0,61,61,11,27,0.00,0.00,0.00,0.00,,0,124,104,11,27,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
222,0,4,12,17,00,07,"12:00 PM PDT on July 17, 2008",America/Los_Angeles,2008,0,12,0,2,1,,54,12,100,30.18,1022,81,27,10,16,17,27,47,8,30.11,1020,63,17,10,16,306,,5,8,37,3,21,30.04,1017,45,7,9,14,0,0,61,61,11,27,0.00,0.00,0.00,0.00,,0,124,104,11,27,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
223,0,4,12,17,00,07,"12:00 PM PDT on July 17, 2008",America/Los_Angeles,2008,0,12,0,2,1,,54,12,100,30.18,1022,81,27,10,16,17,27,47,8,30.11,1020,63,17,10,16,306,,5,8,37,3,21,30.04,1017,45,7,9,14,0,0,61,61,11,27,0.00,0.00,0.00,0.00,,0,124,104,11,27,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
224,0,4,12,17,00,07,"12:00 PM PDT on July 17, 2008",America/Los_Angeles,2008,0,12,0,2,1,,54,12,100,30.18,1022,81,27,10,16,17,27,47,8,30.11,1020,63,17,10,16,306,,5,8,37,3,21,30.04,1017,45,7,9,14,0,0,61,61,11,27,0.00,0.00,0.00,0.00,,0,124,104,11,27,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
225,0,4,12,17,00,07,"12:00 PM PDT on July 17, 2008",America/Los_Angeles,2008,0,12,0,2,1,,54,12,100,30.18,1022,81,27,10,16,17,27,47,8,30.11,1020,63,17,10,16,306,,5,8,37,3,21,30.04,1017,45,7,9,14,0,0,61,61,11,27,0.00,0.00,0.00,0.00,,0,124,104,11,27,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
226,0,4,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,14,0,0,1,,57,14,86,30.03,1017,82,28,10,16,21,34,50,10,29.98,1015,65,18,10,16,328,,6,9,42,6,36,29.92,1013,47,8,10,16,0,0,61,77,15,31,0.00,0.00,0.00,0.00,,0,124,120,15,31,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
227,0,4,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,14,0,0,1,,57,14,86,30.03,1017,82,28,10,16,21,34,50,10,29.98,1015,65,18,10,16,328,,6,9,42,6,36,29.92,1013,47,8,10,16,0,0,61,77,15,31,0.00,0.00,0.00,0.00,,0,124,120,15,31,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
228,0,4,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,14,0,0,1,,57,14,86,30.03,1017,82,28,10,16,21,34,50,10,29.98,1015,65,18,10,16,328,,6,9,42,6,36,29.92,1013,47,8,10,16,0,0,61,77,15,31,0.00,0.00,0.00,0.00,,0,124,120,15,31,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
229,0,4,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,14,0,0,1,,57,14,86,30.03,1017,82,28,10,16,21,34,50,10,29.98,1015,65,18,10,16,328,,6,9,42,6,36,29.92,1013,47,8,10,16,0,0,61,77,15,31,0.00,0.00,0.00,0.00,,0,124,120,15,31,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
230,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
231,0,4,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,14,0,0,1,,57,14,86,30.03,1017,82,28,10,16,21,34,50,10,29.98,1015,65,18,10,16,328,,6,9,42,6,36,29.92,1013,47,8,10,16,0,0,61,77,15,31,0.00,0.00,0.00,0.00,,0,124,120,15,31,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
232,0,4,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,14,0,0,1,,57,14,86,30.03,1017,82,28,10,16,21,34,50,10,29.98,1015,65,18,10,16,328,,6,9,42,6,36,29.92,1013,47,8,10,16,0,0,61,77,15,31,0.00,0.00,0.00,0.00,,0,124,120,15,31,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
233,0,4,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,14,0,0,1,,57,14,86,30.03,1017,82,28,10,16,21,34,50,10,29.98,1015,65,18,10,16,328,,6,9,42,6,36,29.92,1013,47,8,10,16,0,0,61,77,15,31,0.00,0.00,0.00,0.00,,0,124,120,15,31,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
234,3,,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,18,0,0,,,56,13,86,30.03,1017,81,27,10,16,17,27,53,12,29.98,1015,68,20,10,16,356,,9,14,47,8,42,29.92,1013,55,13,10,16,4,6,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
235,0,4,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,14,0,0,1,,57,14,86,30.03,1017,82,28,10,16,21,34,50,10,29.98,1015,65,18,10,16,328,,6,9,42,6,36,29.92,1013,47,8,10,16,0,0,61,77,15,31,0.00,0.00,0.00,0.00,,0,124,120,15,31,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
236,3,,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,18,0,0,,,56,13,86,30.03,1017,81,27,10,16,17,27,53,12,29.98,1015,68,20,10,16,356,,9,14,47,8,42,29.92,1013,55,13,10,16,4,6,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
237,3,,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,18,0,0,,,56,13,86,30.03,1017,81,27,10,16,17,27,53,12,29.98,1015,68,20,10,16,356,,9,14,47,8,42,29.92,1013,55,13,10,16,4,6,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
238,3,,12,21,00,07,"12:00 PM PDT on July 21, 2008",America/Los_Angeles,2008,0,18,0,0,,,56,13,86,30.03,1017,81,27,10,16,17,27,53,12,29.98,1015,68,20,10,16,356,,9,14,47,8,42,29.92,1013,55,13,10,16,4,6,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
239,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
240,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
241,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
242,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
243,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
244,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
245,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
246,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
247,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
248,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
249,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
250,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
251,5,,12,11,00,08,"12:00 PM PDT on August 11, 2008",America/Los_Angeles,2008,0,18,0,0,,,59,15,93,30.12,1020,83,28,10,16,13,21,56,13,30.06,1018,70,21,10,16,348,,4,6,53,12,42,29.95,1014,56,13,10,16,0,0,33,40,18,10,0.00,0.00,0.00,0.00,,0,158,201,57,51,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
252,0,0,12,12,00,10,"12:00 PM PDT on October 12, 2007",America/Los_Angeles,2007,0,7,0,8,9,,52,11,100,29.97,1015,65,18,10,16,10,16,50,10,29.86,1011,57,14,10,15,311,,4,7,47,8,52,29.82,1010,49,9,7,11,0,0,0,2,122,90,0.00,0.00,0.02,0.51,,1,400,390,245,210,0.00,0.00,46,54,238,168,0,0.00,0.00,0.00,0.00,0,0
253,0,0,12,12,00,10,"12:00 PM PDT on October 12, 2007",America/Los_Angeles,2007,0,7,0,8,9,,52,11,100,29.97,1015,65,18,10,16,10,16,50,10,29.86,1011,57,14,10,15,311,,4,7,47,8,52,29.82,1010,49,9,7,11,0,0,0,2,122,90,0.00,0.00,0.02,0.51,,1,400,390,245,210,0.00,0.00,46,54,238,168,0,0.00,0.00,0.00,0.00,0,0
254,0,0,12,12,00,10,"12:00 PM PDT on October 12, 2007",America/Los_Angeles,2007,0,7,0,8,9,,52,11,100,29.97,1015,65,18,10,16,10,16,50,10,29.86,1011,57,14,10,15,311,,4,7,47,8,52,29.82,1010,49,9,7,11,0,0,0,2,122,90,0.00,0.00,0.02,0.51,,1,400,390,245,210,0.00,0.00,46,54,238,168,0,0.00,0.00,0.00,0.00,0,0
255,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
256,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
257,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
258,0,,12,19,00,07,"12:00 PM PDT on July 19, 2007",America/Los_Angeles,2007,0,7,0,8,,,43,6,76,30.09,1019,73,23,10,16,15,24,36,2,30.05,1017,57,14,10,16,166,,6,10,30,-1,20,29.99,1015,41,5,9,14,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
259,5,4,12,14,00,08,"12:00 PM PDT on August 14, 2007",America/Los_Angeles,2007,0,18,0,0,2,,46,8,76,30.03,1017,92,33,10,16,15,24,37,3,29.95,1014,70,21,10,16,336,,5,8,23,-5,8,29.84,1010,47,8,10,16,0,0,26,58,20,19,,,0.00,0.00,,0,229,211,27,94,,,,,,,0,,,0.00,0.00,0,0
260,5,4,12,14,00,08,"12:00 PM PDT on August 14, 2007",America/Los_Angeles,2007,0,18,0,0,2,,46,8,76,30.03,1017,92,33,10,16,15,24,37,3,29.95,1014,70,21,10,16,336,,5,8,23,-5,8,29.84,1010,47,8,10,16,0,0,26,58,20,19,,,0.00,0.00,,0,229,211,27,94,,,,,,,0,,,0.00,0.00,0,0
261,5,4,12,14,00,08,"12:00 PM PDT on August 14, 2007",America/Los_Angeles,2007,0,18,0,0,2,,46,8,76,30.03,1017,92,33,10,16,15,24,37,3,29.95,1014,70,21,10,16,336,,5,8,23,-5,8,29.84,1010,47,8,10,16,0,0,26,58,20,19,,,0.00,0.00,,0,229,211,27,94,,,,,,,0,,,0.00,0.00,0,0
262,2,3,12,22,00,08,"12:00 PM PDT on August 22, 2007",America/Los_Angeles,2007,0,16,0,0,1,,57,14,93,30.09,1019,78,26,10,16,16,26,55,13,30.04,1017,67,19,10,16,356,,7,11,52,11,40,29.95,1014,55,13,10,16,0,0,37,68,25,22,0.00,0.00,0.00,0.00,,0,156,189,28,67,0.00,0.00,,,,,0,0.00,0.00,0.00,0.00,0,0
263,4,,12,28,00,08,"12:00 PM PDT on August 28, 2007",America/Los_Angeles,2007,0,19,0,0,,,51,11,86,30.10,1019,86,30,10,16,12,19,47,8,30.04,1017,69,21,10,16,23,,5,8,40,4,20,29.96,1014,52,11,10,16,0,0,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
264,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
265,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
266,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
267,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
268,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
269,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
270,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
271,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
272,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
273,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
274,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
275,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
276,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
277,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
278,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
279,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
280,0,0,12,09,00,10,"12:00 PM PDT on October 09, 2008",America/Los_Angeles,2008,0,0,0,17,7,,42,6,93,30.29,1026,53,12,10,16,16,26,41,5,30.26,1025,48,9,10,16,328,,3,4,38,3,68,30.24,1024,43,6,7,11,0,0,2,5,55,53,,,0.11,2.79,,1,631,517,116,155,,,96,88,102,125,0,,,0.00,0.00,0,0
